テキスト,ページ,問題,答え
漢字の学習中１,p49,シエンの輪が広がる,支援
漢字の学習中１,p49,虫をイヤガル,嫌がる
漢字の学習中１,p49,ケンギを晴らす,嫌疑
漢字の学習中１,p49,キゲンをそこねる,機嫌
漢字の学習中１,p49,キライな食べ物,嫌い
漢字の学習中１,p49,メンドウをかける,面倒
漢字の学習中１,p49,公園のカダン,花壇
漢字の学習中１,p49,畑をフミアラス,踏み荒らす
漢字の学習中１,p49,ザットウの中を歩く,雑踏
漢字の学習中１,p51,周囲からカクリされる,隔離
漢字の学習中１,p51,長い年月をヘダテル,隔てる
漢字の学習中１,p51,カンキョウを整える,環境
漢字の学習中１,p51,グウゼンの再開を喜ぶ,偶然
漢字の学習中１,p51,エンピツを削る,鉛筆
漢字の学習中１,p51,勉強のイヨクが湧く,意欲
漢字の学習中１,p51,ゲンエキを引退する,現役
漢字の学習中１,p51,イソガシイ日々を送る,忙しい
漢字の学習中１,p51,タボウをきわめる,多忙
漢字の学習中１,p51,ザンシンな発想,斬新
漢字の学習中１,p51,刀でキル,斬る
漢字の学習中１,p51,コンナンをきわめる,困難
漢字の学習中１,p51,新しい仕事にツク,就く
漢字の学習中１,p51,合格をキガンする,祈願
漢字の学習中１,p51,成功をイノル,祈る
漢字の学習中１,p51,好奇心がオウセイな人,旺盛
漢字の学習中１,p51,祖母はシンの強い人だ,芯
漢字の学習中１,p51,カンペキな演技をする,完璧
漢字の学習中１,p51,コドウが速まる,鼓動
漢字の学習中１,p51,お金をカセグ,稼ぐ
漢字の学習中１,p51,のどがカワク,渇く
漢字の学習中１,p51,腰をスエル,据える
漢字の学習中１,p51,やかんの湯がワク,湧く
漢字の学習中１,p51,液体がフッテンに達する,沸点
漢字の学習中１,p51,体力がオトロエル,衰える
漢字の学習中１,p51,産業がスイタイする,衰退
漢字の学習中１,p51,神社にモウデル,詣でる
漢字の学習中１,p51,やぎの乳をシボル,絞る
漢字の学習中１,p51,布に針をサス,刺す
漢字の学習中１,p51,シゲキを受ける,刺激
漢字の学習中１,p53,トビラを閉める,扉
漢字の学習中１,p53,妹はコウキシンが強い,好奇心
漢字の学習中１,p53,新しいカンキョウ,環境
漢字の学習中１,p53,平均ジュミョウが延びる,寿命
漢字の学習中１,p53,招待状のコトブキの文字,寿
漢字の学習中１,p53,世間イッパンの常識,一般
漢字の学習中１,p53,ネンレイを重ねる,年齢
漢字の学習中１,p53,人口をスイテイする,推定
漢字の学習中１,p53,セキツイ動物の分類,脊椎
漢字の学習中１,p53,私は歩くのがオソイ,遅い
漢字の学習中１,p53,魚がオびれを動かす,尾
漢字の学習中１,p53,文のシュビを整える,首尾
漢字の学習中１,p53,クワシイ話を聞く,詳しい
漢字の学習中１,p53,エモノを捕まえる,獲物
漢字の学習中１,p53,キョクタンな話をする,極端
漢字の学習中１,p53,廊下のハシを歩く,端
漢字の学習中１,p53,ミチバタに咲く花,道端
漢字の学習中１,p53,筋肉のシュウシュク,収縮
漢字の学習中１,p53,サイボウを検査する,細胞
漢字の学習中１,p53,ワクセイを観測する,惑星
漢字の学習中１,p53,変化にトマドウ,戸惑う
漢字の学習中１,p53,ツイラク事故を防ぐ,墜落
漢字の学習中１,p53,波がウズを巻く,渦
漢字の学習中１,p53,人とセッショクする,接触
漢字の学習中１,p53,手と手がフレル,触れる
漢字の学習中１,p53,子犬にサワル,触る
漢字の学習中１,p53,合格のキッポウを待つ,吉報
漢字の学習中１,p53,ダイキチのおみくじ,大吉
漢字の学習中１,p53,アクセンクトウする,悪戦苦闘
漢字の学習中１,p53,社会の悪とタタカウ,戦う
漢字の学習中１,p55,ショサイで本を読む,書斎
漢字の学習中１,p55,椅子にコシカケル,腰掛ける
漢字の学習中１,p55,布をレースでフチドル,縁取る
漢字の学習中１,p55,人と人とのエン,縁
漢字の学習中１,p55,マッチをスル,擦る
漢字の学習中１,p55,夜のヤミに包まれる,闇
漢字の学習中１,p55,フトウメイな液体,不透明
漢字の学習中１,p55,海の色がスキトオル,透き通る
漢字の学習中１,p55,メズラシイ切手を集める,珍しい
漢字の学習中１,p55,ミョウに気にかかる,妙
漢字の学習中１,p55,魚にくしをサス,刺す
漢字の学習中１,p55,箱のフタを開ける,蓋
漢字の学習中１,p55,ズガイコツの模型,頭蓋骨
漢字の学習中１,p55,フユカイな出来事,不愉快
漢字の学習中１,p55,ビショウを浮かべる,微笑
漢字の学習中１,p55,カンダカイ鳴き声,甲高い
漢字の学習中１,p55,手のコウを洗う,甲
漢字の学習中１,p55,楽しいユウギをする,遊戯
漢字の学習中１,p55,トウの時計が鳴る,塔
漢字の学習中１,p55,梅の花がニオウ,匂う
漢字の学習中１,p55,アミで魚をとる,網
漢字の学習中１,p55,コウツウモウが発達する,交通網
漢字の学習中１,p55,羽にハンテンのある虫,斑点
漢字の学習中１,p55,ビンに水を注ぐ,瓶
漢字の学習中１,p55,コルクのセンを抜く,栓
漢字の学習中１,p55,料理の腕をジマンする,自慢
漢字の学習中１,p55,布をツギアワス,継ぎ合わす
漢字の学習中１,p55,練習をケイゾクする,継続
漢字の学習中１,p55,人の成功をネタム,妬む
漢字の学習中１,p55,嫉トに駆られる,妬
漢字の学習中１,p57,不正をニクム,憎む
漢字の学習中１,p57,アイゾウが入り混じる,愛憎
漢字の学習中１,p57,ナンクセをつける,難癖
漢字の学習中１,p57,ケッカンを発見する,欠陥
漢字の学習中１,p57,ピンチにオチイル,陥る
漢字の学習中１,p57,相手のコウゲキを防ぐ,攻撃
漢字の学習中１,p57,敵の城をセメル,攻める
漢字の学習中１,p57,疑問をテイする,呈
漢字の学習中１,p57,ユウガな羽をもつ鳥,優雅
漢字の学習中１,p57,人の目をヌスム,盗む
漢字の学習中１,p57,旅先でトウナンにあう,盗難
漢字の学習中１,p57,誤りをサトル,悟る
漢字の学習中１,p57,カクゴを決める,覚悟
漢字の学習中１,p57,緊張で手がフルエル,震える
漢字の学習中１,p57,シンサイに備える,震災
漢字の学習中１,p57,服の破れをツクロウ,繕う
漢字の学習中１,p57,屋根をシュウゼンする,修繕
漢字の学習中１,p57,イッサイを打ち明ける,一切
漢字の学習中１,p57,バツを受ける,罰
漢字の学習中１,p57,バチがあたる,罰
漢字の学習中１,p57,遅刻のウメアワセ,埋め合わせ
漢字の学習中１,p57,石油のマイゾウリョウ,埋蔵量
漢字の学習中１,p57,タンネンに調査する,丹念
漢字の学習中１,p57,イゼンとして雨が続く,依然
漢字の学習中１,p57,ケイベツすべき行い,軽蔑
漢字の学習中１,p57,サゲスムような目で見る,蔑む
漢字の学習中１,p57,ノドブエに飛びかかる,喉笛
漢字の学習中１,p57,コウトウを痛める,喉頭
漢字の学習中１,p57,罪のツグナイをする,償い
漢字の学習中１,p57,ムショウで提供する,無償
漢字の学習中１,p59,ギュウニュウを飲む,牛乳
漢字の学習中１,p59,サトウを加える,砂糖
漢字の学習中１,p59,タマゴを二つ割る,卵
漢字の学習中１,p59,サイバシで取り分ける,菜箸
漢字の学習中１,p59,ウツワに食べ物を盛る,器
漢字の学習中１,p59,キッサテンで紅茶を頼む,喫茶店
漢字の学習中１,p59,マッチャを立てる,抹茶
漢字の学習中１,p59,ピザをカマに入れる,窯
漢字の学習中１,p59,梨の実がウレル,熟れる
漢字の学習中１,p59,トウフを食べる,豆腐
漢字の学習中１,p59,魚がクサル,腐る
漢字の学習中１,p59,シボウを含む食品,脂肪
漢字の学習中１,p59,アブラミの少ない肉,脂身
漢字の学習中１,p59,ガスがネンショウする,燃焼
漢字の学習中１,p59,肉をレイトウする,冷凍
漢字の学習中１,p59,真冬に池がコオル,凍る
漢字の学習中１,p59,寒さにコゴエル,凍える
漢字の学習中１,p59,ゼンシンゼンレイで挑む,全身全霊
漢字の学習中１,p59,ヘンゲンジザイの名優,変幻自在
漢字の学習中１,p59,マボロシの宝を探す,幻
漢字の学習中１,p59,差はイチモクリョウゼンだ,一目瞭然
漢字の学習中１,p59,コウトウムケイな話,荒唐無稽
漢字の学習中１,p59,カラクサ模様の布,唐草
漢字の学習中１,p59,シコウサクゴを重ねる,試行錯誤
漢字の学習中１,p59,シュビイッカンした意見,首尾一貫
漢字の学習中１,p59,信念をツラヌク,貫く
漢字の学習中１,p59,からアゲを食べる,揚げ
漢字の学習中１,p59,ヨクヨウをつけて話す,抑揚
漢字の学習中１,p59,ブンボウグを使う,文房具
漢字の学習中１,p59,フサの付いた帽子,房
漢字の学習中１,p61,イクツか問題がある,幾つ
漢字の学習中１,p61,楽譜のオンプを読む,音符
漢字の学習中１,p61,キンゾクのバット,金属
漢字の学習中１,p61,山の上の空気がスム,澄む
漢字の学習中１,p61,ドクジに取材をする,独自
漢字の学習中１,p61,険しいトウゲを越える,峠
漢字の学習中１,p61,キジュンを定める,基準
漢字の学習中１,p61,ショセツが伝わる話,諸説
漢字の学習中１,p61,シュ猟生活を送る,狩
漢字の学習中１,p61,山へカリに行く,狩り
漢字の学習中１,p61,船でウンガを下る,運河
漢字の学習中１,p61,地図でイチを示す,位置
漢字の学習中１,p61,呼びかけにオウじる,応
漢字の学習中１,p61,薬をハンバイする,販売
漢字の学習中１,p61,洗濯物をホス,干す
漢字の学習中１,p61,辛抱がカンヨウだ,肝要
漢字の学習中１,p61,キモに銘じる,肝
漢字の学習中１,p61,ハッカン作用のある薬,発汗
漢字の学習中１,p61,額にアセする,汗
漢字の学習中１,p61,食物をユニュウする,輸入
漢字の学習中１,p61,ユカイな話を聞く,愉快
漢字の学習中１,p61,小学校のキョウユ,教諭
漢字の学習中１,p61,あやまちをサトス,諭す
漢字の学習中１,p61,キカガクを修める,幾何学
漢字の学習中１,p61,カ酷な労働に耐える,過
漢字の学習中１,p61,小林ガハクの絵,画伯
漢字の学習中１,p61,盛大なハクシュを浴びる,拍手
漢字の学習中１,p61,ヒョウシを取る,拍子
漢字の学習中１,p61,船が港にテイハクする,停泊
漢字の学習中１,p61,旅館にトマル,泊まる
漢字の学習中２,p5,食事のシタクをする,支度
漢字の学習中２,p5,東京のコウガイに住む,郊外
漢字の学習中２,p5,ロクジョウマを掃除する,六畳間
漢字の学習中２,p5,ハンカチをタタム,畳む
漢字の学習中２,p5,タタミをしいた部屋,畳み
漢字の学習中２,p5,単身フニンをする,赴任
漢字の学習中２,p5,仕事で海外にオモムク,赴く
漢字の学習中２,p5,新入生をカンゲイする,歓迎
漢字の学習中２,p5,ユイイツの宝物,唯一
漢字の学習中２,p5,ヨウチな考え,幼稚
漢字の学習中２,p5,天候がアヤシイ,怪しい
漢字の学習中２,p5,カイリキの持ち主,怪力
漢字の学習中２,p5,劇のキャクホンを読む,脚本
漢字の学習中２,p5,机のアシが折れる,脚
漢字の学習中２,p5,答えをカンチガイする,勘違い
漢字の学習中２,p5,小鳥がニゲル,逃げる
漢字の学習中２,p5,犯人がトウボウする,逃亡
漢字の学習中２,p5,話題の映画をミノガス,見逃す
漢字の学習中２,p5,ビデオにトル,撮る
漢字の学習中２,p5,写真をサツエイする,撮影
漢字の学習中２,p5,ウラヤマシイほどの才能,羨ましい
漢字の学習中２,p5,縁ぜうでユウベンを振るう,雄弁
漢字の学習中２,p5,カボチャのオバナ,雄花
漢字の学習中２,p5,オスの犬を飼う,雄
漢字の学習中２,p5,暗くてサビシイ道,寂しい
漢字の学習中２,p5,セイジャクに包まれる,静寂
漢字の学習中２,p5,わびとサビを味わう,寂
漢字の学習中２,p5,トツゼン大雨が降る,突然
漢字の学習中２,p5,もりで魚をツク,突く
